"logFC"	"logCPM"	"PValue"	"FDR"
"RDI1"	0.254503504322179	5.91795628919664	0.00033260839849413	0.000634250576364895
"FUN14"	0.51560044299818	3.60577259826549	0.000338419215680385	0.000645115170433248
"LEM3"	-0.19699308615072	6.44613678470826	0.000338604553536314	0.00064525245242161
"HXT17"	-1.13268782412076	1.15555069225329	0.00033924611411093	0.000646258739962408
"PIN2"	-0.503009639955795	3.79442546718547	0.000340020949538839	0.00064751815607831
"IRC21"	0.429340291208027	4.06636518170768	0.000343297373146685	0.000653539031326387
"YBL055C"	-0.245678066372232	5.81789662883782	0.000348141807602865	0.0006625399239608
"FEX1"	-0.25861636775996	5.59665141305596	0.000348581480689871	0.000663155012044145
"CSE1"	0.144593113472936	7.37201823098355	0.000349046586972552	0.000663818058190284
"KTI11"	-0.394746920662789	4.36588854143901	0.000350234082020598	0.000665854044415788
"MRPL23"	0.318323410440333	5.25010523637063	0.000353411709894617	0.000671670986695577
"RSR1"	-0.260926495820115	5.66816928270472	0.000357093691634047	0.000678442268990412
"ABF1"	0.220969056153269	6.16188987918538	0.000357276661200567	0.000678563478611084
"CSI1"	0.917835390918253	1.81969748653003	0.000358582273163825	0.000680816093162661
"JIP4"	0.366817393212948	4.83377177469096	0.000359392773758146	0.000682127484592962
"POL1"	-0.200988042120891	6.3699611140936	0.000360850614610064	0.000684666244448419
"MXR2"	0.500291624264094	3.65835264844181	0.000361453525197916	0.000685581736334755
"ESS1"	0.278724644869451	5.51151273607154	0.000364895331022454	0.000691879458821796
"MLH2"	0.576941085914021	3.26540160621236	0.000367848038637118	0.000697245916111768
"YCR101C"	1.53036703490173	0.494700346304404	0.000368470665448859	0.000698193666910417
"PPR1"	-0.38240891569943	4.52578996442713	0.000369428245262496	0.000699775258990237
"LRE1"	0.389986324924118	4.49796703215577	0.000372365799605152	0.000705105042551293
"RDN5-1"	-1.45552876125247	0.545188915740264	0.000373228450832532	0.000706503590106529
"SAC1"	0.123529900988097	7.93679208296525	0.000375001360311725	0.000709623710739436
"PDX1"	0.262312720915425	5.6247277009273	0.000376259939137161	0.000711768801809633
"MPD1"	0.306137509693709	5.19399268292741	0.000378257623407352	0.000715310165287766
"GPI16"	-0.152291053188187	7.21771463436678	0.000378935127072799	0.000716353457354754
"AAT2"	0.105874411761295	8.34750645414278	0.000379272472218545	0.000716753221643675
"CKA2"	-0.203766741822194	6.46122066256848	0.000380040984106535	0.000717967273889387
"PIP2"	0.383378060918754	4.42698506921012	0.000382966886339574	0.000723025154643937
"TPM2"	-0.267295019215955	5.80951810005191	0.000382972228030578	0.000723025154643937
"NSE3"	-0.355094650053804	4.64565147289627	0.000385519517406115	0.000727593016940808
"EDC2"	0.581202988403246	3.14929652626123	0.000386440879775423	0.000729090248323811
"UTP30"	-0.310338795388907	5.16262560576366	0.000391507062105546	0.000738403846183829
"PPH3"	-0.428000659632484	4.19902310718835	0.000393685737463063	0.000742267082488306
"NNK1"	0.383877966731882	4.4936714897522	0.000394380858831464	0.000743331549217595
"CUE1"	-0.249492249050141	5.93878962971894	0.000395656880561842	0.000745489833858084
"PFA4"	-0.315944916965601	5.11262823908525	0.000400732187323256	0.000754802869539735
"MYO1"	-0.231379823521165	5.9869009418245	0.000406522282535128	0.000765455647075073
"ETR1"	0.508342278120813	3.5469450276839	0.000406876933319963	0.000765870168040948
"RPN5"	0.157823204931092	7.10151276069577	0.000407349435906921	0.000766506175827498
"TAD1"	-0.477907656134173	3.95975371103689	0.000415973319686068	0.000782475084999164
"RTT106"	-0.260659073207806	5.68637207704622	0.000416633202447243	0.000783457547798745
"GPM3"	0.388992884418969	4.31072335846645	0.000424542005952956	0.000798066088443755
"YKR051W"	0.324029994696597	5.06902501291381	0.000425487437116814	0.000799579362027439
"VPS70"	-0.162874662024395	6.91441994854336	0.000426939920656009	0.000802044179549758
"HUT1"	-0.211562026086772	6.17124236316871	0.000427446281228219	0.000802730582227401
"MHO1"	0.74102887896473	2.3867442818777	0.000427981876704199	0.000803471416404123
"YOL097W-A"	-0.908166923381847	1.80058857133846	0.00043115581570699	0.00080906060873005
"YCS4"	0.259609806102242	5.69495094606919	0.000431243229275676	0.00080906060873005
"FRT2"	0.895313827156619	1.86533464261759	0.000434020691461067	0.000814003233590024
"CDD1"	0.772317551396061	2.43064601948573	0.000437647540064475	0.000820535098165005
"SSN2"	0.30759926799974	5.21045857267717	0.000439460075749054	0.000823662169623144
"NHP6A"	-0.123353180310807	7.77172922941228	0.000441662588957817	0.000827517861640608
"HEF3"	0.787351411736795	2.2705778763377	0.000443805554111864	0.00083125948194505
"ASM4"	0.232640720424257	5.92234149833489	0.000450960620805735	0.000844383352472166
"BCK2"	0.258008461806802	5.57703780110605	0.000451500758683637	0.000845116804715526
"YHR078W"	0.236794456206193	5.80572457861325	0.000456169348553621	0.000853574850694814
"HMF1"	0.168641713392422	6.89586809389273	0.00045721841249175	0.000855256780791073
"AQY2"	-0.990591095406384	1.51994713448761	0.00045901346263814	0.0008583325636327
"HSF1"	-0.2890475391188	5.33564165096652	0.000461536723705286	0.000862767598416906
"RIB5"	-0.220978984525075	6.02348686993889	0.000462781607890111	0.000864810789408038
"PEP8"	0.328692162322652	4.84933654734654	0.000466304633405282	0.000871108458861443
"KIP1"	0.392582577645047	4.34668848090298	0.000476137961438592	0.000889186471771513
"COS12"	-0.398840085816485	4.31389812100082	0.000476585990921316	0.000889731354854418
"RTF1"	-0.228178802980946	5.96982325361945	0.000477294068878775	0.000890761202292935
"RPS0A"	0.0634453481444889	10.8930399289609	0.000486437993116023	0.000907528811534283
"RGL1"	0.393759976982047	4.40948167387973	0.000487785235268097	0.000909744228501979
"TRX2"	-0.134397493656017	7.71276220351378	0.000489743313731002	0.000913097062339333
"MRPL8"	0.307043192950212	5.22034527508208	0.000491387092023184	0.000915861899175126
"tD(GUC)O"	1.13708147261897	1.09601574325202	0.0004949989758203	0.000922291939895545
"FDH1"	-0.890045533671649	1.72481024251656	0.00049573028140175	0.000923352378901394
"ZRG17"	-0.280554006213378	5.41631990325829	0.000495918767071887	0.000923401392971656
"AME1"	0.453120607726299	3.91060132350105	0.000498232770861127	0.0009274067987196
"YKL068W-A"	0.407323801765326	4.13712135864396	0.000504300702858607	0.000938394837280036
"MVP1"	0.333677350987178	4.90005170633973	0.000504690089121072	0.000938812599626064
"SWA2"	0.267278686903297	5.50190147985086	0.000505355895219716	0.000939744110836402
"YNR065C"	0.301205284971376	5.22758612259311	0.000506566611812989	0.000941687981607299
"WTM1"	0.117647315646445	7.86948102775861	0.000507155477015973	0.000942474962835819
"PRP19"	-0.243917675887845	5.87557900673565	0.000508338486297814	0.000944365200972186
"ECT1"	-0.234907760329545	5.82946653585101	0.000510915104129867	0.000948842336241182
"YDR338C"	0.331126204487975	4.94473102334919	0.000518353080118841	0.000962341844863606
"SEG1"	0.187070733752097	6.50834017657617	0.000519839591957997	0.000964787039311875
"CDC34"	-0.232923341636884	5.85071619732831	0.000525395176149432	0.000974780101985945
"MRPL50"	-0.322423435404638	4.96608178094949	0.000533921812361601	0.000990277133415947
"SYS1"	0.306550285726169	5.13810166834693	0.000535455348374831	0.000992798031144998
"PCD1"	0.740727535921037	2.32286801470236	0.000538755037143044	0.000998590879392088
"PHS1"	0.144373733019018	7.19744935523713	0.000544183502854353	0.00100832439481051
"MRPL3"	0.195998571996782	6.34234925273489	0.000553118389232432	0.00102454655442078
"RAD1"	0.253966323331966	5.69573545482488	0.000564962808043018	0.00104614576552746
"YDL218W"	-0.70890599775066	2.39676843834432	0.000566714838359983	0.0010490488587847
"YBR255C-A"	-0.534783485600128	3.29118299374133	0.000567799623008467	0.00105071532447521
"PTC6"	0.471042699233658	3.90576850043417	0.000572766776576506	0.00105956271144465
"YKR070W"	0.285237047771408	5.48033229326134	0.000573267519098139	0.00106014460985541
"YEA4"	0.436867054124197	4.15668407454865	0.000578929297081603	0.00107026734337099
"PAN1"	-0.121098094413301	7.91742200844952	0.000579421875587339	0.00107083030171837
"snR190"	1.22844400300709	0.819855845297067	0.000580484294093252	0.0010724456750704
"SHU1"	-0.796069315008465	1.98899459689165	0.000585201484226864	0.00108081000687245
"YOL098C"	0.143136714161099	7.36663165544245	0.000593346329574958	0.00109549740616077
"HSH49"	-0.439004788959725	4.0187329085227	0.000593985353712481	0.00109632175171438
"URH1"	-0.288802543301971	5.39973986334368	0.000598482871792969	0.00110426489695047
"MZM1"	0.478125098908429	3.88544884284717	0.00060001206918535	0.0011067278010824
"BER1"	-0.296558860651708	5.21001693728113	0.000603557510034729	0.0011129068854073
"GFD1"	-0.428646125491291	4.02289487092764	0.000605426689477781	0.00111599209125493
"SSA4"	0.470958795744638	3.67865811930571	0.000605657409948346	0.00111605608163297
"VPS74"	0.161031646199607	6.85053223069958	0.000607467945101898	0.00111903024244911
"SEC10"	0.273439669715436	5.41463498220241	0.000607793072901946	0.00111926706245268
"VHR1"	0.305835767269233	5.20983339062381	0.000624402887533178	0.00114948271633169
"PRK1"	-0.315497430369632	4.95544037294112	0.000625352518518584	0.00115085883660143
"EAF5"	-0.446115250147994	3.9628373749277	0.000629166160086579	0.00115750310679579
"TOP3"	-0.683702237399295	2.58000724748914	0.000634131071849621	0.00116609909157654
"HTD2"	0.483851361491516	3.63045809018172	0.000634248136040138	0.00116609909157654
"RPT2"	-0.169850262654876	6.80531925859165	0.000636101082280545	0.00116912832876224
"ERP6"	0.290782084149826	5.18523662866058	0.00064001328702988	0.00117593922437823
"STP22"	-0.388684499754068	4.32439293341615	0.000641203014295176	0.00117774514948282
"ARK1"	-0.24115647954156	5.71161496958367	0.00064147128149843	0.00117785794158402
"SAC7"	0.244971595704521	5.68579808117016	0.000643783580162852	0.00118172266455425
"ELM1"	0.395827685686796	4.2797403867187	0.000669171244918086	0.00122792815615971
"ADY4"	-0.332506836788317	4.83036504263277	0.000674960338897729	0.0012381521165218
"CYR1"	0.145672259667416	7.13950666651013	0.000675864883126302	0.00123941212383934
"MRPL24"	0.339696959238741	4.84021078427371	0.000678926867531588	0.00124462639527523
"VMA5"	0.0986833862653074	8.37000656950903	0.000679620926582169	0.00124549776503343
"YPR098C"	0.275080942161845	5.34362026298268	0.000696451310063721	0.0012759310680511
"MRPL4"	0.29981332885759	5.19088511800757	0.00069789074789784	0.00127815693744944
"CPD1"	0.40610515818509	4.205708180233	0.000709717124668255	0.00129939849127365
"VPS30"	0.429267947949528	3.9458806862743	0.000714182707468662	0.00130715407789346
"ANR2"	-0.377006759056017	4.56883395007962	0.000714873590741944	0.0013079981445002
"TIM17"	0.143169555484631	7.23518237747374	0.00071968695129937	0.00131638210751642
"IRC8"	-0.213424015913832	6.013788195107	0.000728014679204889	0.00133118676409526
"PET130"	-0.534396710982317	3.32405679095794	0.000728525238153814	0.00133169268251936
"YHL044W"	1.71994138105424	0.117848563692034	0.000730011907404469	0.00133398196430072
"MET22"	0.208983991185811	6.15324505190441	0.000734475678208542	0.00134170821678519
"INM2"	-0.364016482533559	4.47725866814324	0.000742331012512152	0.00135562308699301
"SME1"	-0.347391718345976	4.66587549927251	0.000747597289087702	0.00136480248928034
"CWC21"	-0.544707750115028	3.19215796821164	0.0007552592457797	0.00137834812354795
"JLP1"	-1.11359447507017	1.06345336594247	0.000755771529656159	0.00137884110537077
"UBP14"	0.237833569842943	5.68816349114985	0.00076140773088514	0.00138867893006406
"FMT1"	1.10148168454554	1.18085301827605	0.000766867582212784	0.00139818892511034
"MBR1"	0.481720063263641	3.64351712451836	0.000771919286575257	0.00140694891733659
"SLX4"	0.44697638012288	3.93674255995421	0.000772546935295696	0.00140764231986358
"WSC2"	-0.150695424177796	7.17058079057325	0.000776703298333963	0.0014147628217254
"APM2"	0.40238789376413	4.26272161341984	0.000785612391528031	0.00143037460434528
"YTA7"	-0.175515131998719	6.4791753025598	0.000785776565225153	0.00143037460434528
"NPP2"	-0.38797730823833	4.50431013625905	0.0008051568006941	0.0014651846670349
"SSY1"	0.331923966293725	4.74002677089885	0.000810482521152401	0.0014744049442306
"ARC19"	0.190054752581324	6.32049462507425	0.000811779355174727	0.00147629244598048
"RAM2"	0.256931485618753	5.57021668968017	0.000818268745585721	0.00148761884973343
"YML096W"	-0.232134657967902	5.73733839205571	0.00082518258767293	0.00149970943319811
"ATG17"	0.656426439542906	2.65880054803278	0.000844248194490895	0.00153387020403036
"CIN2"	-0.401058390915536	4.21030712740822	0.000845743964165661	0.00153609764974777
"BUD6"	0.303591270559922	5.0123456595197	0.000848958778241276	0.00154144492452354
"SPT15"	-0.151277422940799	6.93739781137715	0.000853392413108246	0.00154900108391404
"OST5"	0.219533149526842	5.93504253220809	0.000861800913418698	0.00156376494614597
"YLR460C"	1.54018265801924	0.280544450419459	0.000876563024184097	0.00159004455549673
"CEM1"	0.395116495965313	4.18669739558254	0.000876901093061607	0.00159015121780025
"VMA21"	-0.233825647461077	5.76213467476398	0.000877756150885686	0.00159119500895992
"SSK2"	0.211307686908021	5.99126531936024	0.000878166134539367	0.00159143156272029
"GET2"	-0.188558517807991	6.39556672229815	0.000887092121980917	0.00160709594099884
"VPS33"	0.261296909121136	5.41594019810149	0.000891431476133286	0.00161411567979249
"SLX8"	-0.539946631211161	3.12134764410772	0.000891533862477588	0.00161411567979249
"YGR035W-A"	-0.474106222058089	3.57241355086634	0.000898608557867362	0.00162640722456985
"TRR2"	0.432470160825371	3.96983223204207	0.000901631201510324	0.00163135940940571
"MOD5"	-0.373003392715295	4.25256810705575	0.000912478569891566	0.00165046155557896
"PHR1"	0.734318633391367	2.26581728483428	0.000920307241207299	0.00166409318241803
"YDR239C"	-0.298226864922211	5.07843383736433	0.00092508325941051	0.00167219812034395
"YPQ1"	0.11433311656405	7.83347441099316	0.000927188431334215	0.00167547157347414
"YIL067C"	-0.259966181148521	5.44823395606968	0.000928290392600456	0.00167693067749588
"PRS2"	-0.229827332584255	5.7678754751251	0.00094442080737173	0.00170552872729928
"MEP3"	0.196137625379418	6.27668384931326	0.000960620513636696	0.00173423373641324
"GEA1"	0.224270426877735	5.89461364599395	0.000970420564527837	0.0017513707430813
"MCM22"	0.635138448154078	2.54326773173928	0.00098241730934339	0.001772460126553
"SDS23"	-0.228319049389757	5.87083252240651	0.000991391313354776	0.00178808430099528
"AEP2"	0.265602876226445	5.27593620606275	0.00100129524357571	0.00180537527451555
"TFC8"	0.367096233318523	4.38079353369109	0.00100283787394946	0.00180758431600766
"ECM38"	-0.301269803792762	5.05128774223586	0.00100475933516807	0.00181047457419209
"GRX6"	0.360218380176779	4.5021290939639	0.00102187721145013	0.00184073674216926
"CDC4"	0.228863138063904	5.73846186463671	0.00102731678391397	0.00184994995812972
"PIB2"	-0.291238566491029	5.14251082791917	0.00103516348044543	0.00186349062840856
"YSP1"	0.257459832935716	5.47648663923253	0.00103970286386514	0.00187107083023012
"YSH1"	0.281293402777534	5.32149565159476	0.00104588352145371	0.00188159897982858
"NUP188"	0.146360369873717	7.18390689742523	0.00104621889143204	0.00188160373724685
"YCL002C"	-0.215780970390465	5.93912695621546	0.00104654707338616	0.00188160373724685
"MRPS17"	0.340995379009114	4.53973889441356	0.00105235037622842	0.00189144035424389
"KAP123"	-0.0732915947194967	9.38339856949235	0.00105805347408451	0.00190109071676781
"MDM30"	-0.340889731428807	4.73707027392293	0.00105857822144379	0.00190143356242931
"DOS2"	-0.327565368960585	4.68324149840084	0.00106442707796646	0.00191133641814602
"RIM4"	0.556127010890252	3.00549114462252	0.00106616487088278	0.00191385333379779
"NTC20"	0.507413200860246	3.24357626809484	0.00107393851228349	0.00192698824839273
"MRPL32"	0.328910348401432	4.71078527176513	0.00107415888661724	0.00192698824839273
"NPR3"	0.298621595501121	5.11004311601438	0.00107467635710491	0.00192730934719854
"CDC37"	0.225415798437786	5.72880438062073	0.00107662019603189	0.00193018746731914
"TRX3"	0.44246363833576	3.72000292647678	0.00107937507684759	0.00193451737096953
"NBA1"	-0.32317256995256	4.95848313117167	0.0010841230134112	0.00194241549350641
"DOC1"	0.785875027302722	2.02874440148011	0.00109331443505622	0.00195826750336903
"CIN4"	-0.510890670222236	3.33807581474786	0.0011081296156448	0.00198417925518286
"HMG2"	0.136573462940543	7.33305887968575	0.00111082980255373	0.00198838883864851
"OXP1"	0.330223578017225	4.73299349229261	0.00112195790952842	0.00200767703860931
"RFA2"	0.208378794673465	5.99788785462065	0.00112378367043808	0.00201031235296087
"ALG12"	0.149757400889074	6.99322055257421	0.00114443252220232	0.00204660765748116
"CAJ1"	-0.187260958391312	6.46664255588798	0.00114611830264797	0.00204897884310127
"YOR293C-A"	-0.632591876962437	2.70733223954455	0.00115358049930288	0.00206167211645656
"YOR111W"	0.47392685833867	3.61521607127447	0.00116219720135597	0.00207642010182645
"OCA5"	0.195753398234096	6.0715962294917	0.00116623642665029	0.00208298312840237
"FRE3"	-0.366412166127295	4.28902474760075	0.0011668950535611	0.00208350593759075
"BIO5"	-0.717158196668533	2.19708091833007	0.00117087316128719	0.00208961037143824
"MRPL9"	0.232384478387611	5.73269491493103	0.00117104789168588	0.00208961037143824
"PLC1"	-0.335508344046286	4.54879413857806	0.0011789803921084	0.0021031060002084
"YNL247W"	-0.113517775178225	7.79909637075054	0.00118424937932488	0.00211184339676664
